Mohon bantuanya...Pelayanan PDAM Area Bergas, Karang jati Kab,Semarang..Sangat buruk..Air Mati sudah 4 hari ini tanpa ada informasi, bantuan, reaksi dan perbaikan kepada kami pelanggan.. jika memang PDAM tidak mampu melayani air..angkat tangan dan laporkan kepada pelanggan..biar kami rakyat yang mencari solusi sendiri..terima kasih;air
Ass .pak ganjar sy ibu pasien kaker darah. pak sy maunya bagai manasih untuk mendpt kn bpjs yg dr pemrintah .padahal awal2 ank sya skit sy sngt mbth kn;fasilitas
Asallamualaikum wr,wb. Saya warga indonesia alamat .des..BANJARANYAR.RT 08/02. kec. BALAPULANG .kab.TEGAL .jateng nama HERU PURNOMO ..dgn ini saya sampekan kepuplik bahwa saya (WNI) ko sulit sekali bikin kartu identitas ( E.KTP ) pdhl saya sndiri sudh ikut foto masal sampe di kecamatan dan dicapil kata y suruh minta suket .sampe 5x jalan suket sudah jdi .ttp ga bisa alasan perangkt dsa ..dgn ini saya mohon..kpda petugas .msyarakt indonesia jgn di bikin susah dan marah ..tlg keadilan y..;administrasi
Selamat siang P.Ganjar.. Sy ibu Sri Semarang barat, nuwun pangapunten sanget mau tanya. Misal kan kalau minta bantuan kaki palsu itu bagaimana jalur nya njeh?? Matur suwun, mohon dibantu.;kesehatan
Mhn info: perpanjngn STNK 5 thn ganti plat nmre kt petugas samst jdi y 6 bln ,kok lm bener ,betul apa gk y ? Nopol G 3320 FW trimksh;administrasi
Assalamualaikum Pak Ganjar, Sugeng siang Pak.. mohon maaf Pak.. mohon di bantu apakah Dana sertifikasi guru untuk wilayah Boyolali Jawa Tengah akan di cairkan atau tidak? Contoh untuk tahun 2018 periode Januari-Maret sampai dengan saat ini belum ada info pencairan nya.. matur suwun;keuangan
Sugeng sonten pak gubernur, saya mau tanya, apakah desa saya desa bawu kec batealit kab jepara mendapatkan dana desa atau tidak? Kok ga ada pembangunan desa, contohnya byk jalan Desa yg rusak tapi tdk diperbaiki, kami sbg warga jadi su'udhon jangan jangan dana desa dikorupsi. Kalo bs ada pengawasan dana desa atau kpk bs turun langsung kedesa matur muwun.;infrastruktur
Yuwunsewu pak ganjar,saya mau minta bantuan sama pak ganjar.adik saya sakit tapi blum punya BPJS,sekarang harus dirawat di kariadi.senin jam 4 msk rumah sakit blora.tapi dak sangup lalu di rujuk ke pati.di pati alat ya kurang lengkat harus dirujuk di kariadi.katanya biaya ya hampir 100 juta pak,saya mau minta tolong sama pak ganjar .supaya biaya bisa diringan kan,matursuwun;keuangan
Selamat malam pak ganjar.Saya bayar pajak di samsat bumiayu brebes dan kebetulan bertepatan ganti tnkb tp setelah bayar pajak tnkb katanya tidak langsung jadi katanya tunggu 6 bulan,setelah enam bulan saya ke samsat ternyata belum jadi juga ,terus terang saya kecewa apa lg motor saya sering buat ke luar kota dan tahun yg tertera di tnkb sering jd masalah dgn petugas kepalisian. semoga kedepan tdk seperti itu ,hanya sekedar plat no tdk bs selesai dgn cepat dan kejadian tidak hanya saya , semoga jadi perhatian terima kasih.;administrasi
Pak saya mau tanya, kalau kerja pabrik jam nya molor 2 sampai 3 jam itu di perbolehkan?, kita kerja bisa sampai 12 jam tidak di hitung lembur dwngan alasan belum dapet tarjet;ketertiban
Kades Ciampel, Kersana, Brebes arogan, bongkar paksa rumah dinas guru aktif saat guru yang bersangkutan sedang tidak dirumah,beliau sedang mengajar. Mohon ditindak lanjuti. Terima kasih;ilegal
Selamat pagi bp Gubernur Ganjar Pranowo yg kami hormati, menindak lanjuti, melaporkan perihal jalan rusak di jln gerilya sebelah pengadilan Negri, dan sekitarnya, sdah ditangani tapi bukan di cor, baru di keruk dan ditimbun lalu di aspal, hasilnya bagus , tapi ada di depan toko mega baja sebelah pengadilan yang rupanya ada air atau pam yg bocor di dasarnya, yg mengakibatkan bisa rusak kembali pengaspalan tsb, diharapkan perkiraan kami yang salah, demikian pa Gubernur yg dpt kami sampaikan, juga kami laporkan alangkah baiknya bila jln komisaris bbg suprapto Purwokerto di buat satu jalur, jangan seperti sekarang ini dua jalur, jalannya belum dilebarkan jadi selalu macet, mohon bpk Gubernur jadi tahu dan maklum adanya, salam Dua Periode untuk bpk Ganjar Pranowo. Mohon maaf bila usulan kami kurang berkenan, wassalam budi purwokerto.;fasilitas
Selamat siang pak. Saya mau melaporkan gangguan kebisingan dari produksi batako dengan alat press di lingkungan rumah kami. Alamat Pengkol 07/02 Talakbroto Kec. Simo Kab. Boyolali. Produksi tiap hari dan jarak alat ke rumah kami kurang dr 10 meter. Sangat sangat mengganggu kenyamanan. Terimakasih;ketertiban
Pak.saya salah satu staff produksi.tolong di tindak lanjuti.setiap hari libur nasional di pt vision land berangkat dan tidak di bayar.dan staff hrd tidak berani untuk mengajukan uang lembur.;ketertiban
Kami karyawan trans jateng ingin menanyakan THR pak, tlng pak;keuangan
Malam pak ganjar ni saya mau pengaduan didaerah kalialang baru rt1/rw7 sukorejo gunungpati terjadi longsor sejak bulan maret ni sudah da pergerakan lagi tapi tudak ada respon dr pemerintah kota atau daerah.mohon perhatianya pak karna kami sudah kesana kesini buat proposal juga tapi tidak ada bantuan sama sekali. Matursuwun;bencana
mau tanya...untuk perijinan HO...berdasarkan permendagri no 19 tahun 2017..sudah dihapus...tetapi untuk kab banjarnegara khususnya usaha peternakan ayam kok masih disuruh buat izin...mohon penjelasanya...trima kasih;administrasi
Selamat malam pak ganjar, perkenalkan saya dian nitaningrum seorang ibu dari 3 putra yg msh duduk sekolah dasar juga TK saya seorang single parent. Saya bekerja sbg GTT di kedungjati grobogan sudah 5th saya mengabdi di SDN - Kalimaro, grobogan dan gaji saya 250ribu saya belum menerima gaji saya bulan mei ini pak dan saya juga tdk pernah merasakan THR apakah ada keadilan utk saya pak? Saya hanya memperjuangkan hak saya dari kewajiban yg sudah saya tunaikam saya laju dr semarang ke kedungjati. Terimakasih pak ganjar dulu saya jadi cameo pas bapak aksi damai didepan ciputra mall waktu mencalonkan jadi gubernur.;keuangan
"selamat siang pak gubenur saya ingin mengadukan tentang keluhan kepala desa sekarsuli klaten utara yang tidak mau menandatangani berkas nikah saya dengan alasan tidak di izinkan orang tua menikah. saya sudah melakukan pengajuan berkas tersebut sejak tanggal 23 oktober 2017 namun hingga saat ini kepala desa tetap kekeuh tidak mau tanda tangan. padahal jika saya lihat dari Pasal 6 ayat (2)Â Undang-Undang No. 1 Tahun 1974 tentang PerkawinanÂ jo.Â Pasal 7 PMA No. 11/2007, saya tidak perlu meminta izn dariÂ orang tua untuk menikah. Hal ini dikarenakan saya telah berusia di atas 21 (dua puluh satu) tahun yaitu usia saya 24 tahun. dan sedangkan menurut Pasal 17 jo.Â Pasal 4Â Undang-Undang No. 25 Tahun 2009Â tentang Pelayanan PublikÂ (â€œUU No. 25/2009â€) yang isinya Pasal 4: Penyelenggaraan pelayanan publik berasaskan: a.Â Â Â Â kepentingan umum; b.Â Â Â Â kepastian hukum; c.Â Â Â Â kesamaan hak; d.Â Â Â Â keseimbangan hak dan kewajiban; e.Â Â Â Â keprofesionalan; f.Â Â Â Â Â partisipatif; g.Â Â Â Â persamaan perlakuan/tidak diskriminatif; h.Â Â Â Â keterbukaan; i.Â Â Â Â Â akuntabilitas; j.Â Â Â Â Â fasilitas dan perlakuan khusus bagi kelompok rentan; k.Â Â Â Â ketepatan waktu; dan l.Â Â Â Â Â kecepatan, kemudahan, dan keterjangkauan. yang ingin saya tanyakan apakah boleh seorang kepala desa menolak mengeluarkan surat hanya karena diperintahkan oleh orang tua saya? bukankah itu sudah menyalahi aturan dengan mencampurkan urusan pribadi dengan urusan administratif sebelum saya mengajukan laporan ini saya sudah mencoba datang ke kantor kecamatan dan KUA setempat namun tetap hasilnya nihil";administrasi
selamat malam pak gubernur, untuk jalan tol semarang demak kapan terealisasikan pak, dari semua berita cuma secepatnya di realisasikan, dri tahun 2016 sampai sekarang,, tolong kepastian pak gubernur, karna ini menyangkut masyarakat yang terkena dampaknya;infrastruktur
Lapor pak,Sampah warga dikabupaten banyumas masih menumpuk,seandainya warga diminta memilah sampah kami siap,tapi sampah anorganiknya harus dikemanakan?mohon ada sosialisasi dan aturan yg jelas untuk pengelolaan sampah,sehingga sampah tidak menumpuk.terimakasih.;lingkungan
Maaf pak menanggapi laporan saya tentang gak ada signal hp di desa saya waktu itu sesuai arahan dari bapak telah saya lakukan dan mendapat respon dan telah di survei desa saya desa gunung payung kecamatan Candiroto kabupaten temanggung Jawa tengah...tetapi sampai sekarang pelaksanaan nya pembangunan belum juga terwujud pak...mohon informasinya pak...terimakasih;teknologi
Selamat pagi, mohon info untuk pajak kendaraan roda 4, avanza hitam H 8622 RY dikenakan biaya berapa ya? Sy sdh coba cari info via website DPPAD, aplikasi maupun sms semuanya error, tks atas kerjasamanya;keuangan
Assalamualaikum wr wb. To the point nggih, Pak. Istri saya guru PNS yang sudah sertifikasi. Pada Januari 2018 ia jatuh dari sepeda motor ketika berangkat ke sekolah. Saat periksa ke dokter orthopedi, istri saya diharuskan beristirahat selama 1minggu. Namun istri saya minta dibuatkan surat dokter 3 hari saja. Ternyata ketika kontrol dokter mengharuskan istri saya istirahat dulu. Namun dua hari kemudian istri saya berangkat, meski jalan agak susah dan pakai tongkat. Pada pencairan sertifikasi bulan Mei 2018, ternyata cair 2 bulan, tidak 3 bulan. Memang ada pameo di Pemalang bahwa Guru tidak boleh sakit. Oh, ya istri saya mengajar di SMAN 1 Bantarbolang Pemalang. Mohon penjelasan, Pak Gub. Terima kasih. Waasalamualaikum wr wb.;keuangan
Assalamualaikum pak Ganjar..saya bambang priyatno,mohon jalan desa jrahi kecamatan gunung wungkal kabupaten pati dapat perhatian untuk diperbaiki,dimana desa tempat orang tua saya tinggal..karena ini jalan satu-satunya ke desa kami dan sudah lama tidak diperbaiki..apakah desa kami tidak mendapatkan dana d;infrastruktur
Selqmat siang pak Gubernur..ini saya mau kasih info:pagi ini saya ngurus bikin KiA di disdukcapil karanganyar..kenapa kok prosesnya lama sekali pak?tgl jadi 10-7-2018..sedangkan teman2 disurakarta kok cepat skali prosesnya(tidak sampai 1 minggu)..bagaimana ini pak?terimakasih atas perhatiannya-Yongky andrian timora-jl.jeruk5/120 perumnas palur.57772;administrasi
Kepada Yang Terhormat Bapak Gubernur, Kami warga petani, Ds Sobo, Geyer, Grobogan Jateng. Mengingat daerh kami mempunyai Bendungan Sidorejo dan potensi SDA sangtlh besar utk pertanian ksusnya padi, kmi tinggl di sekitar Bendungn tapi lahan sawah kami tidk bisa di aliri air irigasi krna lhn agak tinggi, Dgn surat ini sy atas nama warga petani sekitar bendungan sangat memohon Solusi dan bantuan Bpk Gubernur untuk menjadikan bahan pertimbangan. Terima kasih. Kiswanto 081346639927;infrastruktur
Pajak di samsat pelayanan kurang bagus, jam 1:10mnt sdh tutup. Jam dinding di samsat teryata tdk sesuai dgn waktu real 10mnt...;ketertiban
Nama saya Permadi Berlianto. Saya mau melaporkan seringnya pemadaman listrik di daerah Puri, Pati, Jawa Tengah. Saya ada 2 rumah di Griya Puri Indah ini. Rumah lama dekat ke arah SMP N 4 Pati jarang sekali listrik padam. Rumah baru dekat perbatasan Plangitan sering listrik padam dalam 4 bulan ini sudah 27 kali padam untuk daerah rumah baru saya. Rumah baru saya ada 2 rekening (1 rumah tangga dan 1 bisnis). Saya sangat berkebutuhan listrik dikarenakan usaha saya adalah Data Center dimana harus menggunakan komputer yang nyala secara terus menerus). Dengan seringnya padam listrik ini, sangat merugikan usaha saya. Sudah komplain lewat PLN Mobile, telpon PLN 123, telpon PLN Rayon Pati namun hanya janji-janji saja, tidak ada solusi sampai saat ini. Warga Griya Puri Indah juga sering melaporkan pemadaman listrik ini namun tidak ada solusi. Saya berharap lewat ini, bisa terselesaikan masalah saya. Mohon balasan dan bantuannya. Terima kasih.;listrik
Selamat siang Pak Gubernur, saya mau melaporkan ketidakwajaran pemadaman listrik di daerah Puri - Plangitan, Kota Pati. Warga sudah banyak melaporkan kasus ini kepada PLN Rayon namun tidak ada tindakan sama sekali. Sudah selama 2 tahun pemadaman tidak wajar ini terjadi di daerah kami. Mohon untuk dicarikan solusi terhadap ketidakwajaran pemadaman listrik di daerah kami ini. Terima kasih;listrik
Pak gubernur mbok coba jalan2 samsat kebumen/purworejo masa bayar pajake gak ada ktp suruh bayar 170rb mobil dan 60rb motor, tolong perjelas aturan pajak kalo ga bisa pake ktp ya ga usah bayar pajak kalo memang bisa tanpa ktp ya udah digratiskan. Jangan bikin rakyat umpan koruptor pak gub;pungli
pak gubernur saya mau mengusulkan warga RT 39rw04 ds.sikampuh kec.kroya.kab Cilacap untuk bisa mendapatkan bantuan dari pemerintah karena banyak bantuan pemerintah untuk warga miskin tidak tepat sasaran... berikut nama2,,,ibu karsiyem,,ibu romiah...ibu dinem mereka janda2 kurang mampu.demikian terimakasih;lainnya
Sugeng siang Pak.Gubernur. Pembuatan SKCK di Purbalingga kok masih ribet ya, harus ada pengantar desa, ke polsek dan lalu baru ke polres. Sedangkan saya baca diwebsite polda jateng sudah tidak memerlukan hal semacam itu lagi, tinggal mmbawa persyaratan dan datang ke polres bisa langsu;administrasi
Yth. Pemerintah Provinsi Jawa Tengah, Mau tanya SPP SMA 12 Semarang yang terletak di Gunung Pati. sebesar Rp 150.000 sedangkan SMA dikota aja di bawah Rp 100.000. Apakah kebijakan masing-masing sekolah berbeda. Mohon informasinya, terima kasih;administrasi
Yth. Pemerintah Provinsi Jawa Tengah, Ada beberapa sumur di daerah kami Ling.Berokan Kelurahan Bawen, Kecamtan Bawen, Kabupaten Semarang Jawa Tengah. Yang belum berijin dan disalahgunakan untuk komersial dengan alasan kepentingan masyarakat. Terutama di ling. Berokan Rt.4 Rw.6 ada beberapa sumur pengeboran yang awal berdalih minta izin untuk kepentingan masyarakat. Namun kenyataan di lapangan hanya unutk komersial bebrapa oknum warga. Yang jelas usaha pengeboran air tanah ini airnya untuk dijual belikan demi kepentingan pribadi. Kami yang memiliki sumur tradisional (sumur yang airnya ditimba) jelas dirugikan karena debet air sumur kami menurun, dan jika musim kemarau sumur kami kering. Mohon untuk ditertipkan keberadaan sumur bor di ligkungan kami. Mohon ditindaklanjuti, terima kasih;air
Yth. Pemerintah Provinsi Jawa Tengah, Mohon ditertibkan para pengusaha peternakan ayam yang berada di lingkungan kami : Rt.4.Rw.6 Ling.Berokan Kelurahan Bawen, Kecamatan Bawen Kab.Semarang, Jawa Tengah. Keberadaan kandang ayam yang berdiri ditengah-tengah pemukiman yang jaraknya sangant dekat bahkan menempel pada rumah warga. Kami mengeluhkan limbah kandang ayam itu yang tidak dikelola dengan baik. Bahkan kotoran ayamnya dibuang di sungai, dan bangkai ayam yang mati juga dibuang di sungai. Padahal keberadaan sungai itu di pinggir jalan dan air sungainya untuk kebutuhan pertanian. Belum lagi lalat hijau yang hinggap di dalam ruangan rumah warga sangat mengganggu kenyamanan. Mohon segera ditindaklanjuti. Mohon ditindaklanjuti, terima kasih;ketertiban
Yth. Pemerintah Provinsi Jawa Tengah, KTP saya Demak ingin ikut pelatihan BLKI gratis di semarang apa boleh? Karena saya domisili Semarang. Mohon informasinya. Mohon informasinya, terima kasih;lainnya
Yth. Pemerintah Provinsi Jawa Tengah, Mohon agar satpam Samsat pedurungan dibina agar sopan dan ramah dalam melayani warga yg mau membayar pajak. Mohon ditindaklanjuti. Mohon dipertimbangkan, terima kasih;lainnya
Yth. Pemerintah Provinsi Jawa Tengah, Hari ini rabu tgl 25 april 2018 Jln Kaligawe dan Jln kawasan industri terboyo tergenang rob luar biasa. Apakah sudah ada laporan dari bawahan dan mengetahuinya? Seharusnya pemprov melakukan tindakan tanggap darurat membantu karyawan yang terjebak dalam kawasan. Kasihan para pekerja mendorong motor yg mogok berjuang demi hidup tanpa ada perhatian dari pemerintah. Mohon ditindaklanjuti, terima kasih;bencana
Yth. Pemerintah Provinsi Jawa Tengah, Melaporkan lubang di jalan Brigjend Sudiarto (Majapahit) Semarang banyak berlubang. Berbahaya bagi pengendara motor dan mobil ditambah jika ada truk muatan besar yg melintas dan menerabas lubang bangunan rumah jadi sangat bergetar. Getaran yang ada membuat pecah tembok dan merontokkan semen tembok. mohon bantuan pemkot atau pemerintah daerah untuk bisa memperbaiki jalan. Sebelum banyak terjadi kecelakaan yang memakan korban jiwa. Mohon ditindaklanjuti, terima kasih;infrastruktur
Yth. Pemerintah Provinsi Jawa Tengah, Mohon bisa memperbaiki jalan yang rusak di sepanjang jalan Majapahit Pedurungan, Jawa tengah karena ada beberapa jalan yang bergelombang atau tidak rata. Mohon dipertimbangkan, terima kasih;infrastruktur
Yth. Pemerintah Provinsi Jawa Tengah, Mohon pengertian untuk galian C ilegal yg ada banyak di daerah kami Di Desa Bawang Kecamatan Bawang Kabupaten Batang. Mohon segera ditindak lanjuti demi kelestarian dan keindahan Alam. Mohon ditindaklanjuti, terima kasih;lingkungan
pak kenapa saya buang sampah di tps pasar petarukan disuruh bayar uang 150rb perbulan???;pungli
Pak saya dari wonogiri saya btuh bntuan bpk istri saya sakit tumor otak dan hrus d operasi tpi knpa klo pake kis agak ribet dan kami hrs bolak balik rs tpi blm jg ad kputusan jadwal operasi saya btuh solusinya sblumnya terimakasih;administrasi
Pengaduan ada dugaan pungli dilakukan oknum lurah petompon semarang , menerima sejumlah uang dalam hal perizinan pembangunan tower BTS di jalan umum dekat kantor kelurahan tanpa persetujuan warga sekitar , sudah dilakukan pengecoran sedalam 8 meter;pungli
Buat PLN jepara dari maghrib sampai jam 9 .mati lampu 2x. Ini terjadi dah beberapa hari.maksude opo iki wageh resah warga;listrik
Selamat Malam, Pak Seperti Yg Saya Laporkan Tgj 27 Mei Kmarin, Tempat Kami Belum Ada Tindakan. Kalo Malam Mati Lampu. Dan Itu Hanya Beberapa Rt Saja. Saya Sudah Lapor Ke PLN 123, Tp Hasilnya Ya Tetap Mati Kalo Malam. IDPEL :523020860957. Nomer Yg Dpt Dihubungi 081808136567 Atas Nama Edhi F. Terima Kasih.;listrik
Pak lampu merah sriagung cepiring kendal kok dah lama error gak dibenerin kenapa pak? Padahal sangat2 membahayakan penyebrang jalan dari arah selatan . M0h0n segera ditindak agar tak memakan korban. Sem0ga terpilih lagi pak.;lalulintas
mohon maf sebelumnya, kami warga kecamatan wuryantoro ingin memberitahukan(melaporkan) ada JEMBATAN RUSAK untuk menghubungkan antar desa dan antar kecamatan, tepatnya di desa puputan wetan wuryantoro wonogiri. kiranya pemerintah jawa tengah untuk segera membantu persoalan trsbut mengingat akses tersebut sangat penting, untuk menunjang perekonomian dan mobilitas masyarakat serta mengingat budaya mudik yg sebentar lgi akan tiba. Terimakasih mohon kerjasamanya;infrastruktur
Lapor pak Gubernur, di desa Pucang Rt. 05/08 ada anak yang lahir dengan kelainan giant omphalokel, shg perutnya hanya tertutup selaput tipis transparan. Setelah berulang kali mendapat perawatan medis, kondisi Rifki kini kian memprihatinkan karena ditemukan adanya cairan yg tersumbat di otak dan membuat kepalanya membesar (hidrosepalus). Orang tua Rifki hanya kuli bangunan pak, mereka sangat khawatir kepala Rifki terus membesar. Mereka sangat membutuhkan bantuan, karena secara ekonomi sangat kesulitan sekarang. Ini nomor telp orang tua Rifki 085251560953. Besar harapan kami, agar bapak berkenan membantu Rifki. Terima kasih pak Gub.Lapor pak Gubernur, di desa Pucang Rt. 05/08, Banjarnegara ada anak yang lahir dengan kelainan giant omphalokel pada tanggal 6 Maret 2018, shg perutnya hanya tertutup selaput tipis transparan. Setelah berulang kali mendapat perawatan medis, kondisi Rifki kini kian memprihatinkan karena ditemukan adanya cairan yg tersumbat di otak dan membuat kepalanya membesar (hidrosepalus). Orang tua Rifki hanya kuli bangunan pak, mereka sangat khawatir kepala Rifki terus membesar. Mereka sangat membutuhkan bantuan, karena secara ekonomi sangat kesulitan sekarang. Ini nomor telp orang tua Rifki 085251560953 (Budi Hartono dan Dian Prasetyaningati). Besar harapan kami, agar bapak berkenan membantu Rifki. Terima kasih pak Gub.;kesehatan
Selamat pagi, saya Adhy Danar Setyaji. Saya mau tanya dan apakah ada cara yang tepat untuk menangani masalah yang akan saya tanyakan. Kenapa tanggung jawab guru GTT seakan akan lebih besar daripada guru PNS lain, sedangkan dari sisi finansial jelas jauh dibanding guru PNS. Mereka para guru GTT banyak yang sudah mengabdi bertahun tahun dan bahkan banyak dari mereka yang sudah sangat mumpuni dibidangnya ketimbang guru PNS yang lain. Tapi kenapa mereka yang sudah mengemban tugasnya dengan profesional tidak mendapat hak yang layak. Guru GTT sama seperti guru PNS lain yang punya keluarga yang harus dihidupi. Lalu akan sampai kapan dan butuh waktu berapa lama supaya mereka para pejuang pendidikan bisa diberikan haknya yang layak dan bisa dimanusiakan seperti yang lain? Terima kasih, salam;pendidikan
ASSALAMUALAIKUM . . . mohon maaf, bapak/ibu JAMKESDA sih sama dg KARTU KIS Atao beda pelayananya? terus bagaimana cara mendapatkan JAMKESDA itu pak/ibu? TRIMAKASIH... wassalamualaikum . . . dan selamat berpuasa . . .;administrasi
Assalamulaikum. Mhn maaf ganggu. Pak mumpung pjgn masih diwil tegal tolong jalan di prapatan balamoa kec pangkah rusak parah pada hal mau lebaran dan dari pj bupati dan kepala dinas dpu udah panggil waskita tapi sampai skrg blm ada tindakan apa apa dari waskita. Mtr nw;infrastruktur
selamat pagi pak..SDN batursari 5 di perumnas pucang gading setiap penerimaan siswa baru sll menarik uang sumbangan sebesar 1jt -1.3jt dan tidak mau memberi kwitansi.harus tunai.yg tidak mau bayar disuruh cari sekolah lain.bahkan tiap bulannya selalu dimintai sumbangan pembangunan.mohon segera ditindak lanjuti pak..terima kasihselamat pagi pak..SDN batursari 5 di perumnas pucang gading setiap penerimaan siswa baru sll menarik uang sumbangan sebesar 1jt -1.3jt dan tidak mau memberi kwitansi.harus tunai.yg tidak mau bayar disuruh cari sekolah lain.bahkan tiap bulannya selalu dimintai sumbangan pembangunan.mohon segera ditindak lanjuti pak..terima kasihselamat pagi pak..SDN batursari 5 di perumnas pucang gading setiap penerimaan siswa baru sll menarik uang sumbangan sebesar 1jt -1.3jt dan tidak mau memberi kwitansi.harus tunai.yg tidak mau bayar disuruh cari sekolah lain.bahkan tiap bulannya selalu dimintai sumbangan pembangunan.mohon segera ditindak lanjuti pak..terima kasihselamat pagi pak..SDN batursari 5 di perumnas pucang gading setiap penerimaan siswa baru sll menarik uang sumbangan sebesar 1jt -1.3jt dan tidak mau memberi kwitansi.harus tunai.yg tidak mau bayar disuruh cari sekolah lain.bahkan tiap bulannya selalu dimintai sumbangan pembangunan.mohon segera ditindak lanjuti pak..terima kasihselamat pagi pak..SDN batursari 5 di perumnas pucang gading setiap penerimaan siswa baru sll menarik uang sumbangan sebesar 1jt -1.3jt dan tidak mau memberi kwitansi.harus tunai.yg tidak mau bayar disuruh cari sekolah lain.bahkan tiap bulannya selalu dimintai sumbangan pembangunan.mohon segera ditindak lanjuti pak..terima kasih;pungli
Malam pak ganjar saya hendy warga Banyumas. Saya sering lewat ketanggungan. Saya lihat sepanjang sungai di ketanggungan itu sebenernya proyek seprti apa gih??? Masih terlihat kumuh. Dan kotor. Bagaimana caranya menyadarkan masyarakat supaaya bisa jaga kebersihan. Matursuwun;lingkungan
Sampai saat ini belum mndapatkan bantuan untuk memperbaiki pak Jembatan tsb penghubung desa kami dg desa lain pak jd sangat penting sekali kami tggu kbr baiknya;keuangan
Assalamualaikum pak. Sekedar cerita sdkit ttg fto yg saya krim mlalui ig / fb bpk gubernur. Saya siang td hbs blnja di sarimulya kaligangsa brebes tepatnya samping apotik kaligangsa tempat dmn pria paruh baya itu duduk di teras apotik dg muka lesu lemas tua dan wajah penuh dg daging tumbuh. Slain itu mukanya ada luka dan nanah. Saya tdk smpat mnanyakan siapa namanya dan dmn rmhnya. Saya mendekatinya hny bsa mmbntu sbisa saya stlh itu saya hny bsa mnangis smp saya plg ke rumah. Masih kepikiran. Klwrganya siapa rmhnya dmn bgmn khidupannya. Ya Alloh pak tlong bntu beliau pak. Saya mohon. Saya sudah bagikan cerita ini dr mulai pak jokowi, bupati brebes bu idza, smp sosmed tegal dn brebes brhrp ad yg terketuk htinya dn membantu bpk itu. Saya hrp bpk mmbacanya dn scpatnya ada tindakan utk menolong bpk itu. Trmksih ats wktunya. Wassalamualaikum..;sosial
Assalamualaikum p ganjar ....bpk saya mau tanya apakah benar ada uang kematian jika ada warga yg meninggal ...?;keuangan
Mo nanya knp mo cek pajak online tdk bisa keluar nilainya?;teknologi
yht pemerintah provinsi jawa tengah mohon ditindak lanjuti, di DPU / SAPTA MARGA kabupaten jepara, telah terjadi kegiatan korupsi pada proyek pembelian aspal oleh OKNUM BERNAMA ANWAR, yang membeli aspal dengan harga yang dinaikan harganya dari harga sebenarnya antara Rp 200 rb s/d Rp 500 rb per drum, dengan cara membeli aspal untuk proyek jalan pada Istri nya sendiri dengan harga Rp 1.350 000,-,per drum sedangkan seharusnya aspal dibeli langsung di muara perdana jl.kartini semarang seharga Rp 900 rb, per drum dan ini sudah terjadi selama lebih dari 15 tahun tanpa terjerat hukum, berulang kali telah dipanggil pengadulan negeri selalu dapat lolos karena ada yang membackup nya, sehingga sampai sekarang oknum anwar memiliki kekayaan Tanah di pinggir jalan seluas 1000 m2 di pinggir jalan raya senilai Rp 1 miliar, dan Tanah di depan rumahnya seluas 600 m2 dan sekarang telah dibangun bangunan senilai Rp 900 jt, dan memiliki banyak tabungan dengan jumlah yang fantastis atas nama istrinya sri nuryati, dan mobil jazz merah yang atas nama anaknya, kekayaan itu tidak mungkin dapat dimiliki oleh pegawa negeri sipil yang berpangkat rendahan sebagai kepala proyek DPU dengan gaji PNS tidak mungkin dapat memiliki uang miliaran. mohon untuk ditindak lanjuti\ terima kasih;korupsi
pak saya mau nanya.saya kan tidak di kasih kartu sehat.lalu saya tanya ke balai desa tp katanya di balai desa gak ada data ya orang orang yang dapt kartu sehat itu.waktu itu jam 10 sekantor cuma hanya ad satu orang .kemana pak saya harus bertya.padahal kartu itu sangat penting bagi saya dan keluarga krna kmi orang tidak mampu pak.;fasilitas
Pak knp help desk yang di berikan pd pengumuman formasi cpns tdk menanggapi pertanyaan yg diberikan & malah offline. Apkh ada nomer lain yg bisa di hub ?;administrasi
Saya wiji ono Dari gedawang Daerah banyumanik Saya butuh kursi roda pak ganjar Yg elektrik Saya kena polio Tangan kiri saya susah di gerakin;kesehatan
ASllmkm... KAMI DARI AMPEL BOYOLALI INGIN MEMINTA BANTUAN BAGI SODARA KAMI YG DI PALU SULAWESI TGH SAMPAI SAAT INI BELUM BISA DI HUBUNGI KAMI MOHON AGAR BAPA BUPATI DAPAT MEMBANTU KAMI RAKYAT KURANG MAMPU UNTUK MENCARI KELUARGA KAMI YG SEDANG BERADA DI PALU BENCANA GEMPA TUSANAMI DISANA BELU DAPAT KAMI HUBUNGI DENGAN RENDAH HATI MOHON BANTUAN.UNTUK KAMI.;bencana
Kapan ada pemutihan bebas denda pajak kendaraan jateng lagi Pak Ganjar??;administrasi
Asalamualaikum wr wb mf mengganggu ibu mau kritik tentang P.I.P d sd 2 gumelem kulon udh kumpuln, udh d tarik rekening kenapa dana itu g ada kbrnya. dri bulan 8 smpe buln 10 belum ada tanda . d sd gumelem wtn udh cair murid2 yg ambil tpi d sd gumelem kulon gurunya. d tiap sd infak 25 ribu. tpi d sd 2 gumelem kulon 70ribu. ktny seikhlsny hrus ksh segitu. adilh itu ? jk melpor ktny ada undng2nya. benrkh pk ? ibu butuh kejujurn dn penjelsn. krn tikus2 berdasi yg suka menggroti;pungli
Matursuwun pak mpun d tanggepi sms kulo,kulo asli bloro pak,cuma kerjo teng pati.saben wangsul bloro pas lebaran niku geh dalane 5taun nan niki geh taseh ngoten mawon e pak.malah tambah parah.;INVALID
