text,perselisihan,infrastruktur,pemerintah,kesehatan,teknologi,administrasi,fasilitas,lingkungan,ketertiban,listrik,bahaya,lainnya,pungli,ilegal,lalulintas,bencana,air,pendidikan,kebersihan,sosial,wisata,sara,pencurian,korupsi,bbm,keuangan
assalamualaikum pak ganjar saya prasetiyo dari boyolali ingin menyampaikan keluhan saya perihal penerimaancpns tahun 208 bkd provinsi jawa tengah dalam memberikan pengunguman serta syarat pendaftaran bkd kurang detail dalam penjelasan syarat 2 yang harus di apload sehingga menimbulkan kerancuan dan tentu itu merugikan kami atau masyarakat yang ingin mendaftar sehingga banyak sekali pendaftar yang tidak lolos seleksi administrasi padahal cpns ini sudah menjadi momen yang langka  mhon pertimbangan nya pak ganjar sebagai gubernur provinsi jawa tengah trimakasih pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malamsugeng ndalu pak ganjartolong bantu saya paksaya warga jojogankecwatukumpulkabpemalangyang kmarin bapak ganjar kunjungisudah 3 bulan ektp saya tidak jadijaditolong di bantu paksaya hanya bisa mengadu kepada bapak gubernurkarna bapak gubernur yang no 1 di jatengno nik saya3315022005960003 an muhammad afiyanto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
untuk laporan saya sebelumnya sudah di jawab oleh pihak bkd jawa tengah dan saya mengucapkan terimakasih untuk responnya perihal akreditasi perguruan tinggi sebelumnya saya juga pernah beberapa mengikuti seleksi cpnstp mohon dipertimbangkan karena yang saya lampirkan juga ada keterangan dari ban pt pula universitas negeri mengingat cpns untuk tenaga teknis adalah momen yang langka juga banyak dari peserta yang lain mengeluh perihal syarat administrasi yang kurang detail semoga dapat menjadi bahan pertimbangan dan evaluasi dari tim panitia banyak yang dirugikan dalam hal ini terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210016310870004 debora hilderia marbun 3175071907180053 082245457297 ketidak lulusan administrasi hanya karena tidak di tempel materai saja pada surat lamaran menurut saya terlalu berlebihan tidak meluluskannya di verifikasi data padahal syarat yang lain sangat memenuhi kriteria verifikator seharusnya tidak mempermasalahkan materai itu karena masih tahap pendaftaran bukan sesuatu yang fatal lagi pula jika tidak di tempel materai sangat miris rasanya tidak memberikan kesempatan pada pelamar hanya karena materai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perangkat desa hampir tak berfungsi klo berfungsi gak usah nunggu laporan lawong tiap hari dilewati,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi bapak ganjar pranowosaya nama dean endah pratiwi kmren dftr seleksi cpns sudah kirim berkas lengkap tetapi tidak lolos administrasi dengan keterangan kurang berkas akreditasi padahal sudah saya kirimmohon bantuannya pak trimakasih sebelumny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contoh surat lamaran yang telah di bold hitam itu adalah contoh yang valid yang harus di ikuti oleh pelamar jika memang contoh tersebut tidak lengkap seharusnya tidak di cantumkan seperti itu karena ini sangat mengecoh pelamar buktinya adalah banyak pelamar yang terkecoh dengan contoh surat tersebut berarti ini bukan 100 kesalahan pelamar tapi ketidak telitian oleh pembuat contoh surat lamaran sehingga banyaknya yang tidak lulus akibat ambigunya keterangan yang ada evaluasi bahwa banyaknya pelamar yang tidak lulus karena hal tersebut adalah kesalahan besar bagi bkn setempat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bahkan di pertanyaan ini di himbau untuk membuat contoh surat sesuai dengan yang telah di cantumkan tersebut contoh surat lamaran yang telah di bold hitam itu adalah contoh yang valid yang harus di ikuti oleh pelamar jika memang contoh tersebut tidak lengkap seharusnya tidak di cantumkan seperti itu karena ini sangat mengecoh pelamar buktinya adalah banyak pelamar yang terkecoh dengan contoh surat tersebut berarti ini bukan 100 kesalahan pelamar tapi ketidak telitian oleh pembuat contoh surat lamaran sehingga banyaknya yang tidak lulus akibat ambigunya keterangan yang ada evaluasi bahwa banyaknya pelamar yang tidak lulus karena hal tersebut adalah kesalahan besar bagi bkn setempat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
untuk cek data pelayanan ktp kabupaten cilacap websitenya apa pak maturnuwun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenapa di daerah saya ngurus surat tanah mahal ya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ass pak gubernur yang saya hormati saya ingin melapporkan lagi dugaan penyalahgunaan dana desa mungkungkalikajar wonosobosaya menemukan lagi temuaan bahwa di tahun 2017 di realisasi anggaran ada dana buat tunjangan kadus mungkunggumawang dan karangngayar padahal tahun itu kadus ke 3 dusun masih kosong saya dapet laporan realisasi dana desa dari admin setempat gambarr bisa di lihat di lamppiranwa 085227684040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ass pak gubernur yang saya hormati saya ingin melapporkan lagi dugaan penyalahgunaan dana desasaya menemukan lagi temuaan bahwa di tahun 2017 di realisasi anggaran ada dana buat bantuan alat2 kesehatan pkd atau pukesmas setempatsaya sdh konfirmasi ke bu bidan katanya ndk pernah dapet bantuan alkes dan penyuluhan penyakit menularsaya dapet laporan realisasi dana desa dari admin setempat gambarr bisa di lihat di lamppiran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
assalamualaikum pak ganjar perkenalkan saya yuni dari grobogan saya dari profesi keperawatan bertujuan ingin menyampaikan keluh resah kami anak keperawatan akan masalah pengupload an berkas pendaftraan cpns dari pengumuman yg kami dapat tidak ada perayaratan untuk meng upload ijasah s1profesi dan transkrip s1profesi pak dan ternyata saat pengumuman admisistrasi kami semua gagal karena tidak ulpoad ijsah dan transkrip nilai s1profesi saya mohon kepada bapak ganjar berkenan untuk menanggapi keluhan kami kasihan yang banyak kecewa kalaupum diportal dijelaskan diminta upload ijasah s1profesi tentunya kita akan upload keduanya pak mohon kebijakan bapak ganjar untuk menindaklanjuti masalah ini kami lebih legowo gagal saat tes matur sembah nuwun ini keluh kesah adik saya dari warga e panjenengan pak jateng gayeng,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak gubernurmohon maaf ijin klarifikasi ttg uplod ijazah dan transkripkarena di pengumuman tdk ada harus uplod ijazah transkrip s1 keperawatan maka saya hanya menguplod ijazah transkrip ners sajakarena sesuai formasi yg dibutuhkan formasi nersdan saya tidak lolos administrasikarena pada dasarnya di ijazah sudah tertera sarjana keperawatan tidak adil jika dr pengumuman saja tidak jelasmohonperhatiannyamungkin banyak dari teman2 yang lain tidak lolos karena beda persepsi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak ganjarmohon bapak selidiki kelurahan bendoharjo kecamatan gabus kabupaten groboganmengenai program pembuatan sertifikat gratis yang dicanangkan presidenwarga bendoharjo yg ingin ikut program itu dikenai biaya oleh kepala desasemua kepala dusun di desa bendoharjobiayanya yaitu per plong sertifikat warga dimintai 12 juta pakbelum lagi biaya ukur tanah jg 50 ribu pakmohon pak ganjar berkenan mengirim orang untuk menyelidiki pungutan 12 juta tersebut pakkasihan kami pakkarena bagi kami nilai uang tersebut sangat besarsedang setahu kami program sertifikat tanah dari presiden adalah gratis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi bapak ganjar saya mau melaporkan bahwasanya saya sudah mengupload semua berkas persyaratan cpns 2018 tetapi untuk hasil administrasi saya tidak lolos karena kurang upload file ijazah dan transkip padahal saya sudah upload semua dan sudah jelas terkirim sesuai format yang diminta mohon tindak lanjutnya bapak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak ganjar maaf paksaya lia dari kel gayamsari paktrotoar yg ad di jln majapahit di bawah tepat jln layang tol gayamsari knp ga di tutup pakkrn sebentar lg musim hujanselokan besar itu aliran air nya sngat deras itu sangat membayakan pejalan kaki klo tdk ditutup atasny pak mohon pakminta tolong unt pihak terkait bs segera meninjau dan menindak lanjuti terima kasih maaf klo bahasa nya agak blepotan hehehe,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ass pak gub lapak pedagang di jalan pucang gading raya mohon utk di tertibkan karena sangat kumuh wass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ass terminal pucang gading mangkrak pembangunan memakai anggaran negara tapi tdk ada hasilnya sekarang dipakai utk mengumpulkan barang bekas pak gub mohon terminal bisa di ubah menjadi pasar atau utk tempat pindahan lapak2 di pinggir jalan raya pucang gading wass,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubernur saya didik indra dr sukoharjo ngurus sertifikat tanah shm 1761 tercatat di agraria sukoharjo dgn nomor berkas 315282018 lewat notaris duanto kurniawansh sudah 1 tahun lebih tidak jadi2 masih proses penggambaranpemetaan bidang setiap saya tanyakan ke kntr agraria alasannya ktny mbarengi proyek ptsl pak jokowi stiap 1minggu suruh ngecek tp stiap sy cek blm ada perkembangan msh sj jln dtmpt  selalu alsn mbarengi proyek ptsl pak jokowi gmn ini pak mhn solusi kl memang benar mbareng proyek ptsl pak jokowi masak kami dinomorduakan saya juga mbayar pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asswr wb saya ibu diah yulianingrum alamat tahunan gerjensari rt4rw 4 jepara mau minta bantuan bpk utk biaya pengobatan anak saya albert rivaldo agustian mengidap penyakit leukimiamohon bantuannya utk riwa riwa jepara semarang di rs kariadiatas perhatiannya saya ucapkan terimakasihbpk dipilih dari rakyat dan utk membantu rakyat yg membutuhkan bantuan bpk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saya punya anak kelas tk sekarang tgl 23 oktober 2018 tapi kok disuruh bayar untuk lomba menggambar dengan gambar seperti di atas biayanya rp7000 biaya ini katanya dari pihak kecamatan alamat saya di kecamatan margoyoso kab pati terima kasih pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
asskum pak gub sy zamahsari ket yay keluarga syamsul hadi jaken pati pd tgl 29 feb 2016 sy mengajukan proposal u pemb gedung madrasah tpq paud dll tp sampe skrng tdk kbr brtnya mhn bantuannya pak gub yg menerima proposal ibu kun lumiarti tu ass ii prop jateng mhn diperhatikan pak gub wassalam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohon info pak gubernur kenapa jalan kalpataru kecwarureja kabtegal yg menghubungkan jalan kedungjati dan jalan gunung gajah sampai sekarang belum pernah mulus alias jelek banget udah mengeluh ke bupati tegal tetapi hasilnya nihil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penggarap tanah calon pabrik didesa srimulyo piyungan bantul minta kejelasan setatusnya apakah masih hak pabrik atau udah kembali ke desa  sebab pihak aparat desa udah pasang patok batas tanah lungguh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
apakah yang seperti ini masih pantas disebut sebagai jalan sudah berapa kali saya lapor tentang keadaan ini tidak ada satupun laporan saya yang di respon ini jalan poros desa tloggowatu kemalang klaten sepanjang jalan tloggowaru keadannya seperti itu mohon kepada bapak ganjar yang terhormat segera bangun jalan kami kami merasa dianak tirikan apa wilayah kami memang tidak di anggap wilayah jateng oke lah kalau memang begitu adanya silahkan hanya daerah perkotaan saja yang terus di bangunğŸ™,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohon kepada bpk ganjar apakah jalan ini akan dibangun jika iya kapan mau di bangun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak gubernur ganjar saya rahmad asdi yuswardi yg kemari melaporkan masalah tanah yg sudah diputus oleh pengadilan semarang pada tahun 2006 tapi kenyataanya tanah yg mau saya urus dibuatkan sertufikat pada tahun 2016 sudah tidak ada dan sudah berdiri sebuah bangunan serta sudah ada sertifikatnya pak ganjar kemarin sudah ada tanggapan dari admin bapak mau ditindak lanjutin dari bpn jateng apa sudah ada kabar beritanya,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak saya rahmad asdi yuswardi mau menanyakan gimana permasalahan saya yg mencari keadilan sudah di tindak lanjutin oleh bpn jawa tengah ini saya tambahkan foto gambar surat keputusan dari pengadilan negri ungaran,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenapa belum ada tindakan atas laporan saya pak yang tertanggal 15 oktober 2018 dengan url  httpslaporgubjatengprovgoidmaindetail29019htmlw88dwkxedm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohon pak perihal ijasah dan transkip nilai s1 kualifikasi perawat ahli ini untuk segera di tindak lanjuti mengingat banyak sekali bahkan beriburibu aduan yang sama agar proses seleksi cpns lebih kempetitif dan mampu menghasilkan calon pegawai yang unggul jika mampu menyaring pegawai unggul dalam mengisi instansi pemerintah juga pemerintah yang di untungkan selain pegawai itu sendiri atas perhatian bpk ganjat kami sampaikan terimakasih perwakilan perawat ners jateng,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dear pak ganjar mohon di informasikan perkiraan jadwal test fix masing2 cpns akan di umumkan mengingat ada teman kami yang berada di luar pulau jawa yang perlu persiapan akomodasi terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi pak gubernur saya dari desa medini kecamatan gajah kabupaten demak di kecamatan gajah kabupaten demak sudah dilaksanakan seleksi perangkat desa dan mnghasilkan calon perangkat desa nilai tertinggi dan sampai sekarang hanya terdapat 4 desa yang belum melaksanakan pelantikan perangkat desa kepala desa tidak mau melantik calon perangkat desa nilai tertinggi tersebut tanpa alasan yang jelas dan benar sudah ada pelaporan ke bapak bupati demak tetapi tidak ada respon padahal di perda demak bupati memberi sanksi bagi kepala desa yang tidak mau melantik sampai sekarang belum ada tindak lanjut dari bapak bupati demak mengenai sanksi tersebut apakah tidak ada yang bisa memberi peringatan keada kepala desa medini kecgajah kabdemak yang sudah sewnangwenang mohon untuk ditindaklanjuti terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pelamar cpns temanggung banyak yang tidak lolos admgara gara lamaran lupadi tempeli materaimohon kbijaksanaannya pakagar yg hanya ksalahan lupa d tempel materai bisa lolos ikut berjuang merubah nasib,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salam santun dumateng bapak ganjar kawulo bade matur utawi lapor pola kerja bpn purworejo engkang kirang cepat proses balik nama sertifikat tanah terlalu lama pakmohon di kondisikanpungli juga tesih marak ten purworejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assalamualaikum wrwb saya guru di sman 1 kradenan kab grobogan sekolah kami kesulitan air sudah bertahun tahun pdam tidak pernah mengalir setiap hari kami harus membeli air minimal 1 tangki untuk keperluan kamar mandi guru dan siswa sudah berkali² kami berusaha membuat sumur tapi tidak ada air untuk membuat sumur bor tidak ada yang berani karena terlalu dekat dengan bledug kuwu kami mohon kepada bapak gubernur dan timnya untuk dapat memberikan solusi terima kasih wassalamualaikum wr wb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
selamat pagi saya mengajukan ijin dari tgl 12 bulan 9 dan samapi sekarang masih distaff ptsp mohon bantuanya untuk follow up ijinnya terima kasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kami dari segenap pemuda desa sigambir keckab brebes  akan mengadakan peringatan hari sumpah pemuda pd tgl 27 oktbr dan kami sangat terdesak dgn anggaran  adakah dn bisakah kami saran pendapat juga solusi pa  mohon jwb pa gubenur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wilujeng enjing pak gubernur ganjar pranowo badhe matur jalan kami di wilayah balong baru rt 06 rw 22 banjarsari kok ndak dibangun bangun ya mohon dikonfirmasikan kepada dinas terkait matur nuwun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yg terhormat bapak ganjar perkenalkan saya ady al fiffari rakyat bapak di sarangan gesing kandangan temanggung mohon maaf sebelumnya kalau saya sebagai perwakilan teman2 dusun sarangan disini saya ingin bercerita tentang kerjabakti dana desa dr pemerintah disini kami kerjabakti kalau tidak berangkat kami kena denda 100rbht tetapi yg lebih merugikan lagi bagi masyarakat dana desa utk pembangunan tidak sesaui dengan realisasi pekerjaan dan pekerjaan ini diatur oleh perangkat dengan cara mengirim material bukan berupa uang utk dibelikan material tetapi material yg dikirim separuh dari dana yg dikeluarkan dr pemerintah dan disini semuanya tidak transparansi semua ditutupi dr perangkat desa cukup sekian dulu bapak ganjar yg kami hormati mohon maaf sebelumnya kalau saya agak kurang berkenan danmohon pencerahannya terimakasih,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iya saya ikut program ptsl tp dikebakan biaya 600 ribu dg dp 200 ribu dengan alasan biaya pengurusan 600apa itu biayanya memang 600ributerimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pak saya belum jadi2 ktp nya karena belangkonya abis trus smpai kapan jadi pak udah jauh2 dateng ke capil disdukcapil cilacap belangkonya abis di mohon perbanyak kouta belangko nya pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saya warga kendal dan memiliki srtifikat shm d desa candiroto kabupaten temanggung saya akan membuat imbsyarat sudah lengkap tp kepala desa tidak mau tanda tangan dg alasan yg tidak jelas bahkan slip pbb atas nama saya juga d ganti atas nama orang lain oleh kepala desanya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slmt siang paknama saya handoyosaya dari dsnkalenpandan desapamulihan keclarangan kabbrebes saya mau lapor bhwa akses jln didaerah saya rusakdan saat musim panas kita slalu krisis airsaya harap bapak bisa membantu kamitrima kasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamuallaikum nama sy ika fitriati almt sidamulyakemranjen saya mau tanyasy membuat ektp tahun lalu di dindukcapil purwokerto sampai saat ini belum jadi kenapa bisa selama ini mohon jawabannya nggih matur suwun wassalamuallaikum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak gubernur sy mau lapor di kampung kelahiran sy blsmblt tdk tepat sasaran krn yg dapat org yg rumahnya bagus2 dah bhkan berpenghasilan tetap dan yg menyedihkan org tua saya yg hanya punya penghasilan dari bikin gula merahgula jawa dan skrg sdg berjuang menyekolahkan adik bungsu sy yg skrg sekolah kls 2 smk ajibarang tidak mendapatkan blsmblt yg hrsnya dapat sy minta tolong dgn sangat sm bpk ganjar yth tolong ditelusuri soal blsmbltalamat org tua sy di desa darmakradenan kec ajibarang kab banyumas grumbul karang pucung sepira trmksh klo bpk ganjar sudi membalas ato membaca keluhan sy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sellamat sore pak ganjar yg terhormat kami datang dari manado mau mengikuti festival lomba kolintang piala bapak walikota semarang mohon perhatian nya dengan sangat sampai saat ini alat kolintang nya saja belum ada terimakasih pak minta tolong pak tgl 2527 oktober acaranya pak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slamat petang pak gubernur saya pngin bercerita permasalahan listrik dilingkungan saya begini pak saat ini pt pln sdng melakukan penertiban jaringan bg pelanggan yg stand mtr yg terpasang tidak sesuai dg ktp maka dilakukan pemutusan trus solusinya bgmna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sy warga ds samiranan rt 7 rw 3 kec kandangan kab temanggung ingin mengadukan ada warga disabilitas beratgangguan mental nama anaknya ganjar umur 35thhidup berdua dg ibu yg sudah berumur 69th nm ibunya sutini anak tsb belum dapat bantuan sm sekali dr pemkab dn pemprov mohon asesmennya trmksh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malam saya pelamar dari jawa timur jabatan yg dilamar asisten apoteker terampil saya tidak lulus admin dikarenakan str saya dikeluarkan oleh upt pelayan terdapadu p2t jatimdi balasan email teman saya str yang dikeluarkan harus mtki sedangkan asisten apoter belum smua punya mtki karna masih terdaftar di p2t kalau p2t bukan lembaga yg berwenang knp teman saya y daftar pakaistr p2t jawa tengah terap lolos admin sdangkan str yg dri p2t jatim tdk memenuhi syarat seharusnya klu hanya yg berdomisili jateng saja yg diterima ditulis di persyaratan yg punya str jateng sehingga qta yg dari jawa timur tdk akan mendaftar di jawa tengah smua itu tidak adil hanya karna itu kalian membuat harapan qta untuk berjuang menjadi pns sampai di admi saja sedangkan pelamar dri jateng yg pakai str jateng melamar di jatim dan di provinsi di terima mohon kebijaksanaan bapak gubernur coba kalau smua itu menimpa kluarga anda gak ada keadilan terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asalamualaikum selamat malam bapak istri saya beberapa minggu yang lalu mendaftar cpns prov jateng seluruh persyaratan sudah dilampirkan sesuai dengan ketentuan  namun pada saat pengumuman ternyata tidak lolos setelah kami cek ternyata syarat awal berbeda dng laporan pengumuman adapun perubahan tersebut adalah ukuran file yang berubah ubah selain itu syarat yg diawal tidak ada namun dalam pengumuman akhir ternyata muncul  harus melampirkan mohon dibantu bapak karena beberapa teman istri saya yang awalnya tidak lolos administrasi namun setelah melakukan klarifikasi ke bkd prov jateng dan twiter di akun bapak gubernur saat ini dinyatakan lolosmohon menjadi periksa mengingat tes tertulis cpns tgl 26 oktober 2018 kami berharap setelah kami menyampaikan ini semua kami dapat dibantu dengan pertimbangan kamibtelah aesuai dengan syarat awal yang disampaikan oleh anitia cpns,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikumselamat malam pak gubernur  yg terhormat pak ganjar pranowo gubernur jateng baik dan merakyat mohon izin saya mau cerita mengenai kakak saya atas nama kirno warga awiluar kec kedung reja kab cilacap dua hari ini saya dapat kabar bahwa kakak saya sakit setelah di bawa ke rumah sakit sidareja ditolaknya pada akhirnya pasien dibawa pulang oleh anaknya sedang istrinya lg jadi tkw mohon bantuannya pak gubernur supaya pelayanan kesehatan di sidareja cilacap agar dibenahi supaya lebih baik terimakasih atas bantuannya mohon maaf bila kata kata saya kurang sopan assalamualaikum nb maaf nama saya eko prasetiyo adik kandung pasien,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tlg pak sidak ke kecamatan banjarharjo brebes1 th ktp g jadi2 ganti aja pak komputer jadi mesin ketik lamabosen ngurus bolak baliknya ke kecamatan paksuwun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak saya mengikuti test cpns tahun 2018 ini formasi asisten apoteker terampil di pemprov jateng tp tdk lolos admin karena masalah strsangat disayangkan karena tidak ada persyaratan yg mengkhususkan strbukankah str adalah bukti tertulis yang diberikan pemerintah kepada ybs yg memiliki sertifikat kompetensisaya sangat kecewa dan merasa ini tidak adilsaya pelamar dr jawa timur apakah menjadi poin penting karena berasal bukan dari jawa tengah,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum mohon bantuanya pak sya kehilangan mobil di purworejo jawa tengah pelaku sudah tertangkap tp barang buktinya sampai sekarang blm ditemukan jg ni sya kirimkan gambar unitnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ni laporan ke kepolisianny mhon di teliti apakah laporan ini benar atau hanya rekayasa karena inibyg membuat laporan adalah supir yg membawa mobil saya,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ni pelakunya yg menurut informasi dr supir saya sdh tertangkap,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yth bapak ganjar pranowo saya mempunyai istri dari keluarga yang kurang sejahtera saya ingin memasang listrik subsidi ternyata ketika ingin memasang benar orang tua istri bisa menggunakan fasilitas subsidi tetapi ketika ingin mendaftar niknya sudah tidak bisa katanya sudah dipakai oleh orang lain saya coba punnya ibu istri saya sama sudah dipakai oleh orang lain nik nya sehingga tidak bisa menggunakan listrik subsidi apakah dengan hal ini saya bisa mengajukan klaim untuk meminta kembali nik kedua orang tua saya agar tidak bisa dipakai orang lain terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
assalamualaikum pak gub saya mau lapor terkait pendaftaran cpns 2018 saya mendaftar sbg perawat ahli pertama di rsud ambarawa kab semarang tetapi saya gagal di upload ijasah sblm ners akan tetapi tgl 241018 sudah di revisi oleh bkn dan yg upload ijasah ners bisa lolos dan di instansi lain sudah update banyak yg lolos akan tetapi di kab semarang tempat saya daftar blm terupdate jd masih banyak sejawat kami yg masih blm berubah laporan akun lulusnya mohon untuk segera di tindaklanjuti pak gub terkait masalah ini karena ujian sebentar lagi saya sudah lapor bkd sama pemerintah semarangkab blm ada jawaban terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi saya eka mau melaporkan bahwa air pdam bukit cemara residence kel kramas kec tembalang kembali mati 251018 mohon dicarikan solusi pak karna kami butuh air terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
saya posting lagi karena kemaren belum ada tanggapan dari dishub tentang fungsi jembatan timbang sebelah coca cola kalau truk muatannya masih over tonase,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
